,State,Transaction_Year,Quaters,District,Transaction_Type,Transaction_Count,Transaction_Amount
0,madhya-pradesh,2021,3,bhopal,TOTAL,103403998,146735124186
1,madhya-pradesh,2021,3,indore,TOTAL,55970712,81712956761
2,madhya-pradesh,2021,3,gwalior,TOTAL,10677148,19237891487
3,madhya-pradesh,2021,3,jabalpur,TOTAL,9691966,16293034528
4,madhya-pradesh,2021,3,ujjain,TOTAL,7652620,13233697399
5,madhya-pradesh,2021,3,dhar,TOTAL,7010257,11371461567
6,madhya-pradesh,2021,3,dewas,TOTAL,6092595,9986506658
7,madhya-pradesh,2021,3,sehore,TOTAL,5466240,8629273157
8,madhya-pradesh,2021,3,chhindwara,TOTAL,5106996,8670292561
9,madhya-pradesh,2021,3,sagar,TOTAL,4691027,8366148265
10,madhya-pradesh,2021,3,Bhopal,TOTAL,74987334,111259178579
11,madhya-pradesh,2021,3,Indore,TOTAL,22164070,34600062075
12,madhya-pradesh,2021,3,Indore,TOTAL,4126900,5116995913
13,madhya-pradesh,2021,3,Bhopal,TOTAL,4073176,6413114865
14,madhya-pradesh,2021,3,Jabalpur,TOTAL,4031874,6533062681
15,madhya-pradesh,2021,3,Indore,TOTAL,3814262,4939628151
16,madhya-pradesh,2021,3,Dewas,TOTAL,3411019,5155527776
17,madhya-pradesh,2021,3,Indore,TOTAL,2531200,3787124072
18,madhya-pradesh,2021,3,Jabalpur,TOTAL,2368726,4169091721
19,madhya-pradesh,2021,3,Indore,TOTAL,2340962,2917120877
20,madhya-pradesh,2021,4,bhopal,TOTAL,134176541,190196223229
21,madhya-pradesh,2021,4,indore,TOTAL,73486993,107685836352
22,madhya-pradesh,2021,4,gwalior,TOTAL,13721879,25012279408
23,madhya-pradesh,2021,4,jabalpur,TOTAL,12476449,20920967750
24,madhya-pradesh,2021,4,ujjain,TOTAL,9436286,16998154949
25,madhya-pradesh,2021,4,dhar,TOTAL,8770665,14454487270
26,madhya-pradesh,2021,4,dewas,TOTAL,7659615,13007477185
27,madhya-pradesh,2021,4,sehore,TOTAL,6733399,10809509304
28,madhya-pradesh,2021,4,chhindwara,TOTAL,6522234,11185696130
29,madhya-pradesh,2021,4,rewa,TOTAL,6195961,12315058116
30,madhya-pradesh,2021,4,Bhopal,TOTAL,97987017,145639258182
31,madhya-pradesh,2021,4,Indore,TOTAL,29248862,46290695147
32,madhya-pradesh,2021,4,Indore,TOTAL,5218813,6467043620
33,madhya-pradesh,2021,4,Indore,TOTAL,5218642,6458915106
34,madhya-pradesh,2021,4,Jabalpur,TOTAL,5053220,8127214279
35,madhya-pradesh,2021,4,Bhopal,TOTAL,4713553,7350145336
36,madhya-pradesh,2021,4,Dewas,TOTAL,4258695,6645714914
37,madhya-pradesh,2021,4,Indore,TOTAL,3186800,4819897276
38,madhya-pradesh,2021,4,Jabalpur,TOTAL,3144266,5557372411
39,madhya-pradesh,2021,4,Indore,TOTAL,3140760,3797721234
40,madhya-pradesh,2021,1,bhopal,TOTAL,67309234,101725720745
41,madhya-pradesh,2021,1,indore,TOTAL,37457244,53867415617
42,madhya-pradesh,2021,1,gwalior,TOTAL,7162483,13365571399
43,madhya-pradesh,2021,1,jabalpur,TOTAL,6508756,11341470367
44,madhya-pradesh,2021,1,ujjain,TOTAL,4926814,8661804508
45,madhya-pradesh,2021,1,dhar,TOTAL,4368739,7366487165
46,madhya-pradesh,2021,1,dewas,TOTAL,3992803,6833124438
47,madhya-pradesh,2021,1,sehore,TOTAL,3804912,6207673600
48,madhya-pradesh,2021,1,chhindwara,TOTAL,3281453,6171721022
49,madhya-pradesh,2021,1,sagar,TOTAL,3149917,5653447301
50,madhya-pradesh,2021,1,Bhopal,TOTAL,45920869,76097617508
51,madhya-pradesh,2021,1,Indore,TOTAL,12368534,20333650796
52,madhya-pradesh,2021,1,Indore,TOTAL,3157169,3746274998
53,madhya-pradesh,2021,1,Indore,TOTAL,3031347,3622956355
54,madhya-pradesh,2021,1,Jabalpur,TOTAL,2626795,4524235375
55,madhya-pradesh,2021,1,Bhopal,TOTAL,2567784,4163932826
56,madhya-pradesh,2021,1,Dewas,TOTAL,2284442,3592982816
57,madhya-pradesh,2021,1,Indore,TOTAL,1784180,2566937156
58,madhya-pradesh,2021,1,Indore,TOTAL,1717447,2091704739
59,madhya-pradesh,2021,1,Bhopal,TOTAL,1690582,1841285115
60,madhya-pradesh,2021,2,bhopal,TOTAL,74643630,127038866031
61,madhya-pradesh,2021,2,indore,TOTAL,34159162,59026805792
62,madhya-pradesh,2021,2,gwalior,TOTAL,7475892,15466583871
63,madhya-pradesh,2021,2,jabalpur,TOTAL,6808088,12879587251
64,madhya-pradesh,2021,2,dhar,TOTAL,5029916,9012726646
65,madhya-pradesh,2021,2,ujjain,TOTAL,4879699,9676724764
66,madhya-pradesh,2021,2,dewas,TOTAL,4430778,8482648817
67,madhya-pradesh,2021,2,sehore,TOTAL,4199604,7779826903
68,madhya-pradesh,2021,2,chhindwara,TOTAL,3787673,7484666557
69,madhya-pradesh,2021,2,rewa,TOTAL,3692722,8211449728
70,madhya-pradesh,2021,2,Bhopal,TOTAL,57596018,101902493881
71,madhya-pradesh,2021,2,Indore,TOTAL,15823586,28475955866
72,madhya-pradesh,2021,2,Jabalpur,TOTAL,2855889,5204968517
73,madhya-pradesh,2021,2,Bhopal,TOTAL,2370403,4281025788
74,madhya-pradesh,2021,2,Dewas,TOTAL,2302486,3993109709
75,madhya-pradesh,2021,2,Indore,TOTAL,2206070,3293341962
76,madhya-pradesh,2021,2,Indore,TOTAL,1499795,2613982955
77,madhya-pradesh,2021,2,Jabalpur,TOTAL,1485190,3016062223
78,madhya-pradesh,2021,2,Gwalior,TOTAL,1462678,3035718857
79,madhya-pradesh,2021,2,Bhopal,TOTAL,1427896,1878688339
80,madhya-pradesh,2023,1,indore,TOTAL,125871728,151714773334
81,madhya-pradesh,2023,1,bhopal,TOTAL,90233129,100743031945
82,madhya-pradesh,2023,1,gwalior,TOTAL,32530192,52982719835
83,madhya-pradesh,2023,1,ujjain,TOTAL,26942883,40817423529
84,madhya-pradesh,2023,1,jabalpur,TOTAL,25123516,37663871660
85,madhya-pradesh,2023,1,dhar,TOTAL,23103625,33382954474
86,madhya-pradesh,2023,1,dewas,TOTAL,19792878,29287649682
87,madhya-pradesh,2023,1,chhindwara,TOTAL,17392755,24958783288
88,madhya-pradesh,2023,1,rewa,TOTAL,16354341,27952686901
89,madhya-pradesh,2023,1,sehore,TOTAL,16316080,23436920406
90,madhya-pradesh,2023,1,Indore,TOTAL,14391624,15680458030
91,madhya-pradesh,2023,1,Indore,TOTAL,14094641,14822292290
92,madhya-pradesh,2023,1,Dewas,TOTAL,10566960,14874334816
93,madhya-pradesh,2023,1,Indore,TOTAL,9754124,12833893570
94,madhya-pradesh,2023,1,Indore,TOTAL,9635966,9858637706
95,madhya-pradesh,2023,1,Bhopal,TOTAL,9437009,13241536953
96,madhya-pradesh,2023,1,Jabalpur,TOTAL,8155813,12886924293
97,madhya-pradesh,2023,1,Chhindwara,TOTAL,7298063,10150946108
98,madhya-pradesh,2023,1,Ujjain,TOTAL,7137453,10581745693
99,madhya-pradesh,2023,1,,TOTAL,7100822,6850712272
100,madhya-pradesh,2023,2,indore,TOTAL,142167846,167783471243
101,madhya-pradesh,2023,2,bhopal,TOTAL,101329806,112080830923
102,madhya-pradesh,2023,2,gwalior,TOTAL,37274900,57528982641
103,madhya-pradesh,2023,2,ujjain,TOTAL,30837675,46609017169
104,madhya-pradesh,2023,2,jabalpur,TOTAL,28848316,41668633973
105,madhya-pradesh,2023,2,dhar,TOTAL,26679875,36996250233
106,madhya-pradesh,2023,2,dewas,TOTAL,22398163,33309353948
107,madhya-pradesh,2023,2,rewa,TOTAL,20065798,32186209412
108,madhya-pradesh,2023,2,chhindwara,TOTAL,20020454,28324665903
109,madhya-pradesh,2023,2,sehore,TOTAL,18815311,28128404111
110,madhya-pradesh,2023,2,Indore,TOTAL,16775309,17599630935
111,madhya-pradesh,2023,2,Indore,TOTAL,15444170,16225695598
112,madhya-pradesh,2023,2,Dewas,TOTAL,11754423,16267757379
113,madhya-pradesh,2023,2,Indore,TOTAL,11289518,14592601524
114,madhya-pradesh,2023,2,Indore,TOTAL,10607233,10763494980
115,madhya-pradesh,2023,2,Bhopal,TOTAL,10472913,14299584232
116,madhya-pradesh,2023,2,Jabalpur,TOTAL,9291906,14120594466
117,madhya-pradesh,2023,2,Chhindwara,TOTAL,8338427,11524539430
118,madhya-pradesh,2023,2,Ujjain,TOTAL,8186052,11792395966
119,madhya-pradesh,2023,2,Indore,TOTAL,8015376,9036271011
120,madhya-pradesh,2020,3,bhopal,TOTAL,29560361,57525605025
121,madhya-pradesh,2020,3,indore,TOTAL,17544816,31851463020
122,madhya-pradesh,2020,3,gwalior,TOTAL,3978884,7817520356
123,madhya-pradesh,2020,3,jabalpur,TOTAL,3568035,6733555697
124,madhya-pradesh,2020,3,ujjain,TOTAL,2921971,5297389626
125,madhya-pradesh,2020,3,dhar,TOTAL,2527639,4260243322
126,madhya-pradesh,2020,3,sehore,TOTAL,2512141,4197137117
127,madhya-pradesh,2020,3,dewas,TOTAL,2498225,4394184455
128,madhya-pradesh,2020,3,chhindwara,TOTAL,2113701,3726188140
129,madhya-pradesh,2020,3,rewa,TOTAL,2086383,3959365505
130,madhya-pradesh,2020,3,Bhopal,TOTAL,18608188,42836925858
131,madhya-pradesh,2020,3,Indore,TOTAL,6059895,13662742990
132,madhya-pradesh,2020,3,Indore,TOTAL,1520843,2092911874
133,madhya-pradesh,2020,3,Dewas,TOTAL,1413770,2339700967
134,madhya-pradesh,2020,3,Bhopal,TOTAL,1289565,2421154415
135,madhya-pradesh,2020,3,Jabalpur,TOTAL,1258497,2665546564
136,madhya-pradesh,2020,3,Indore,TOTAL,982572,1690061462
137,madhya-pradesh,2020,3,Indore,TOTAL,937996,1493171910
138,madhya-pradesh,2020,3,Bhopal,TOTAL,918271,1064260342
139,madhya-pradesh,2020,3,Jabalpur,TOTAL,897854,1644475543
140,madhya-pradesh,2020,4,bhopal,TOTAL,38492334,67905952477
141,madhya-pradesh,2020,4,indore,TOTAL,25715586,42359214660
142,madhya-pradesh,2020,4,gwalior,TOTAL,6115831,12129267094
143,madhya-pradesh,2020,4,jabalpur,TOTAL,5245511,9769636688
144,madhya-pradesh,2020,4,ujjain,TOTAL,4280284,7849328204
145,madhya-pradesh,2020,4,dhar,TOTAL,3833814,6450900581
146,madhya-pradesh,2020,4,dewas,TOTAL,3659099,6453013619
147,madhya-pradesh,2020,4,sehore,TOTAL,3633263,6071266571
148,madhya-pradesh,2020,4,chhindwara,TOTAL,3170211,5890642613
149,madhya-pradesh,2020,4,rewa,TOTAL,3045335,6440539078
150,madhya-pradesh,2020,4,Bhopal,TOTAL,20637374,44520942803
151,madhya-pradesh,2020,4,Indore,TOTAL,6210457,13040333253
152,madhya-pradesh,2020,4,Indore,TOTAL,2556422,3329001378
153,madhya-pradesh,2020,4,Bhopal,TOTAL,2187046,3998691301
154,madhya-pradesh,2020,4,Dewas,TOTAL,2091495,3468605469
155,madhya-pradesh,2020,4,Indore,TOTAL,1955323,2956333499
156,madhya-pradesh,2020,4,Jabalpur,TOTAL,1733750,3424103520
157,madhya-pradesh,2020,4,Indore,TOTAL,1505055,2282925453
158,madhya-pradesh,2020,4,Jabalpur,TOTAL,1446070,2729484076
159,madhya-pradesh,2020,4,Bhopal,TOTAL,1415361,1654509281
160,madhya-pradesh,2020,1,indore,TOTAL,20249473,30491290764
161,madhya-pradesh,2020,1,bhopal,TOTAL,18872294,26955303213
162,madhya-pradesh,2020,1,jabalpur,TOTAL,3486010,5963024021
163,madhya-pradesh,2020,1,gwalior,TOTAL,2793829,4742983278
164,madhya-pradesh,2020,1,ujjain,TOTAL,1956388,2984071094
165,madhya-pradesh,2020,1,sehore,TOTAL,1747508,2672516076
166,madhya-pradesh,2020,1,chhindwara,TOTAL,1550995,2660677487
167,madhya-pradesh,2020,1,dewas,TOTAL,1550696,2464387871
168,madhya-pradesh,2020,1,dhar,TOTAL,1500274,2336164021
169,madhya-pradesh,2020,1,rewa,TOTAL,1358528,2622020903
170,madhya-pradesh,2020,1,Indore,TOTAL,8311339,16391514714
171,madhya-pradesh,2020,1,Bhopal,TOTAL,6548078,13044490028
172,madhya-pradesh,2020,1,Bhopal,TOTAL,2197233,4135614413
173,madhya-pradesh,2020,1,Jabalpur,TOTAL,1675660,3288419374
174,madhya-pradesh,2020,1,Indore,TOTAL,1568004,1682081172
175,madhya-pradesh,2020,1,Indore,TOTAL,1519272,1717412983
176,madhya-pradesh,2020,1,,TOTAL,981968,596828292
177,madhya-pradesh,2020,1,Bhopal,TOTAL,973781,866222103
178,madhya-pradesh,2020,1,Bhopal,TOTAL,953629,819880210
179,madhya-pradesh,2020,1,Dewas,TOTAL,923744,1429885804
180,madhya-pradesh,2020,2,bhopal,TOTAL,14074026,27679446324
181,madhya-pradesh,2020,2,indore,TOTAL,13320426,28685653051
182,madhya-pradesh,2020,2,gwalior,TOTAL,2624767,4775816368
183,madhya-pradesh,2020,2,jabalpur,TOTAL,2318052,4127023650
184,madhya-pradesh,2020,2,ujjain,TOTAL,2060273,3502234253
185,madhya-pradesh,2020,2,sehore,TOTAL,2007098,3502556848
186,madhya-pradesh,2020,2,chhindwara,TOTAL,1950309,3543387312
187,madhya-pradesh,2020,2,dewas,TOTAL,1913320,3316587068
188,madhya-pradesh,2020,2,rewa,TOTAL,1877915,3929625254
189,madhya-pradesh,2020,2,dhar,TOTAL,1792207,2906918483
190,madhya-pradesh,2020,2,Bhopal,TOTAL,7083405,18733977853
191,madhya-pradesh,2020,2,Indore,TOTAL,7027354,18569853904
192,madhya-pradesh,2020,2,Dewas,TOTAL,991925,1616822890
193,madhya-pradesh,2020,2,Chhindwara,TOTAL,754370,1531783295
194,madhya-pradesh,2020,2,Indore,TOTAL,737841,1149552894
195,madhya-pradesh,2020,2,Bhopal,TOTAL,701101,1247621766
196,madhya-pradesh,2020,2,Bhopal,TOTAL,666290,731581581
197,madhya-pradesh,2020,2,Jabalpur,TOTAL,656493,1401864444
198,madhya-pradesh,2020,2,Jabalpur,TOTAL,566179,956557626
199,madhya-pradesh,2020,2,Sehore,TOTAL,526600,863069994
200,madhya-pradesh,2022,3,chhindwara,TOTAL,169367916,236429180484
201,madhya-pradesh,2022,3,bhopal,TOTAL,156507125,194323899841
202,madhya-pradesh,2022,3,indore,TOTAL,140075797,181342408308
203,madhya-pradesh,2022,3,gwalior,TOTAL,19510123,31696730031
204,madhya-pradesh,2022,3,jabalpur,TOTAL,17564654,26204520330
205,madhya-pradesh,2022,3,ujjain,TOTAL,14059587,21942517753
206,madhya-pradesh,2022,3,dhar,TOTAL,12392412,18195974455
207,madhya-pradesh,2022,3,dewas,TOTAL,10823857,16145007712
208,madhya-pradesh,2022,3,rewa,TOTAL,8837903,14504856959
209,madhya-pradesh,2022,3,sehore,TOTAL,8802203,12815375203
210,madhya-pradesh,2022,3,Chhindwara,TOTAL,164538285,229267141662
211,madhya-pradesh,2022,3,Indore,TOTAL,77073821,101859170927
212,madhya-pradesh,2022,3,Bhopal,TOTAL,71155689,88368119988
213,madhya-pradesh,2022,3,Bhopal,TOTAL,45855523,61686718219
214,madhya-pradesh,2022,3,Indore,TOTAL,7471847,8380329351
215,madhya-pradesh,2022,3,Indore,TOTAL,7434496,8613771374
216,madhya-pradesh,2022,3,Jabalpur,TOTAL,7298840,10084918117
217,madhya-pradesh,2022,3,Dewas,TOTAL,5949409,8464115413
218,madhya-pradesh,2022,3,Indore,TOTAL,4729334,6525836937
219,madhya-pradesh,2022,3,Indore,TOTAL,4724444,5158456072
220,madhya-pradesh,2022,4,chhindwara,TOTAL,245710341,350638062974
221,madhya-pradesh,2022,4,bhopal,TOTAL,190199488,243653886996
222,madhya-pradesh,2022,4,indore,TOTAL,158576063,210881632372
223,madhya-pradesh,2022,4,gwalior,TOTAL,21340912,35102831658
224,madhya-pradesh,2022,4,jabalpur,TOTAL,17383664,26637455898
225,madhya-pradesh,2022,4,ujjain,TOTAL,16707523,27113247453
226,madhya-pradesh,2022,4,dhar,TOTAL,13287245,20206456864
227,madhya-pradesh,2022,4,dewas,TOTAL,11710945,18499556126
228,madhya-pradesh,2022,4,shahdol,TOTAL,10700938,14780956554
229,madhya-pradesh,2022,4,rewa,TOTAL,9898698,16813110581
230,madhya-pradesh,2022,4,Chhindwara,TOTAL,240053791,341860974379
231,madhya-pradesh,2022,4,Bhopal,TOTAL,97808901,128469913290
232,madhya-pradesh,2022,4,Indore,TOTAL,87303087,120221960106
233,madhya-pradesh,2022,4,Bhopal,TOTAL,47477990,64112954199
234,madhya-pradesh,2022,4,Indore,TOTAL,8385618,9603879189
235,madhya-pradesh,2022,4,Indore,TOTAL,8324463,9357366072
236,madhya-pradesh,2022,4,Umaria,TOTAL,7999283,10647567573
237,madhya-pradesh,2022,4,Dewas,TOTAL,6345033,9374516187
238,madhya-pradesh,2022,4,Jabalpur,TOTAL,6308229,8847328414
239,madhya-pradesh,2022,4,Ujjain,TOTAL,5717266,8822242705
240,madhya-pradesh,2022,1,bhopal,TOTAL,159892411,221096758835
241,madhya-pradesh,2022,1,indore,TOTAL,82698834,117708333766
242,madhya-pradesh,2022,1,gwalior,TOTAL,15549106,27692015434
243,madhya-pradesh,2022,1,jabalpur,TOTAL,14198131,23727705882
244,madhya-pradesh,2022,1,ujjain,TOTAL,11174270,19317822240
245,madhya-pradesh,2022,1,dhar,TOTAL,10117283,16593117838
246,madhya-pradesh,2022,1,dewas,TOTAL,8873232,14573666819
247,madhya-pradesh,2022,1,sehore,TOTAL,7782311,12240349684
248,madhya-pradesh,2022,1,chhindwara,TOTAL,7709009,12667985167
249,madhya-pradesh,2022,1,sagar,TOTAL,7000254,11999611899
250,madhya-pradesh,2022,1,Bhopal,TOTAL,119378084,172143368941
251,madhya-pradesh,2022,1,Indore,TOTAL,31734667,48510760291
252,madhya-pradesh,2022,1,Indore,TOTAL,5959407,7263031626
253,madhya-pradesh,2022,1,Indore,TOTAL,5914289,7022464203
254,madhya-pradesh,2022,1,Jabalpur,TOTAL,5835918,9193584003
255,madhya-pradesh,2022,1,Bhopal,TOTAL,5434974,8295117043
256,madhya-pradesh,2022,1,Dewas,TOTAL,4842367,7496773908
257,madhya-pradesh,2022,1,Indore,TOTAL,3814949,4530100209
258,madhya-pradesh,2022,1,Indore,TOTAL,3736352,5627028238
259,madhya-pradesh,2022,1,Jabalpur,TOTAL,3535166,6311233940
260,madhya-pradesh,2022,2,bhopal,TOTAL,185588829,255910395858
261,madhya-pradesh,2022,2,indore,TOTAL,94002709,130634964642
262,madhya-pradesh,2022,2,gwalior,TOTAL,18027874,32093579424
263,madhya-pradesh,2022,2,jabalpur,TOTAL,16889784,27629576719
264,madhya-pradesh,2022,2,ujjain,TOTAL,12860422,22270090166
265,madhya-pradesh,2022,2,dhar,TOTAL,11567048,18840900182
266,madhya-pradesh,2022,2,dewas,TOTAL,9969749,16816037627
267,madhya-pradesh,2022,2,chhindwara,TOTAL,8962440,14596356954
268,madhya-pradesh,2022,2,sehore,TOTAL,8725327,14417789308
269,madhya-pradesh,2022,2,rewa,TOTAL,8417985,16928268530
270,madhya-pradesh,2022,2,Bhopal,TOTAL,137837715,198147341166
271,madhya-pradesh,2022,2,Indore,TOTAL,32975727,49649233331
272,madhya-pradesh,2022,2,Indore,TOTAL,7218657,8588780339
273,madhya-pradesh,2022,2,Indore,TOTAL,7076259,8193327848
274,madhya-pradesh,2022,2,Jabalpur,TOTAL,7032988,10760742332
275,madhya-pradesh,2022,2,Bhopal,TOTAL,6697994,10032979289
276,madhya-pradesh,2022,2,Dewas,TOTAL,5419403,8410015999
277,madhya-pradesh,2022,2,Indore,TOTAL,4554580,6766903710
278,madhya-pradesh,2022,2,Indore,TOTAL,4540833,5308580645
279,madhya-pradesh,2022,2,Jabalpur,TOTAL,4137398,7303848628
280,madhya-pradesh,2019,3,bhopal,TOTAL,15339970,19449113922
281,madhya-pradesh,2019,3,indore,TOTAL,11739888,17332954157
282,madhya-pradesh,2019,3,jabalpur,TOTAL,2424190,3585214328
283,madhya-pradesh,2019,3,gwalior,TOTAL,1945426,2938882604
284,madhya-pradesh,2019,3,ujjain,TOTAL,1287391,1861274343
285,madhya-pradesh,2019,3,sehore,TOTAL,1227719,1645829156
286,madhya-pradesh,2019,3,dewas,TOTAL,992605,1490521770
287,madhya-pradesh,2019,3,rewa,TOTAL,935300,1453796034
288,madhya-pradesh,2019,3,sagar,TOTAL,935229,1347968051
289,madhya-pradesh,2019,3,dhar,TOTAL,895526,1358217450
290,madhya-pradesh,2019,3,Bhopal,TOTAL,6269219,11834863354
291,madhya-pradesh,2019,3,Indore,TOTAL,4366960,8065739923
292,madhya-pradesh,2019,3,Jabalpur,TOTAL,1055603,1863763891
293,madhya-pradesh,2019,3,Indore,TOTAL,1043588,1225514212
294,madhya-pradesh,2019,3,,TOTAL,940540,505580483
295,madhya-pradesh,2019,3,Bhopal,TOTAL,918349,630186966
296,madhya-pradesh,2019,3,Indore,TOTAL,898555,1133787666
297,madhya-pradesh,2019,3,Bhopal,TOTAL,839430,652641997
298,madhya-pradesh,2019,3,Bhopal,TOTAL,731558,627704960
299,madhya-pradesh,2019,3,Bhopal,TOTAL,679665,620156231
300,madhya-pradesh,2019,4,bhopal,TOTAL,18062429,24303685079
301,madhya-pradesh,2019,4,indore,TOTAL,15879423,23175261773
302,madhya-pradesh,2019,4,jabalpur,TOTAL,2901762,4636477563
303,madhya-pradesh,2019,4,gwalior,TOTAL,2509157,4050254390
304,madhya-pradesh,2019,4,ujjain,TOTAL,1649254,2534823488
305,madhya-pradesh,2019,4,sehore,TOTAL,1629869,2294177801
306,madhya-pradesh,2019,4,dewas,TOTAL,1251392,2061011651
307,madhya-pradesh,2019,4,sagar,TOTAL,1218814,1853137602
308,madhya-pradesh,2019,4,dhar,TOTAL,1194971,1868318600
309,madhya-pradesh,2019,4,rewa,TOTAL,1160674,2078184265
310,madhya-pradesh,2019,4,Bhopal,TOTAL,6837881,13576912651
311,madhya-pradesh,2019,4,Indore,TOTAL,5504197,10818308924
312,madhya-pradesh,2019,4,Indore,TOTAL,1476430,1587077410
313,madhya-pradesh,2019,4,Indore,TOTAL,1305226,1524380730
314,madhya-pradesh,2019,4,Jabalpur,TOTAL,1266715,2344608582
315,madhya-pradesh,2019,4,Bhopal,TOTAL,1257486,1667617803
316,madhya-pradesh,2019,4,,TOTAL,1105950,608200651
317,madhya-pradesh,2019,4,Bhopal,TOTAL,980305,761376331
318,madhya-pradesh,2019,4,Bhopal,TOTAL,973492,815982424
319,madhya-pradesh,2019,4,Bhopal,TOTAL,859025,801636587
320,madhya-pradesh,2019,1,bhopal,TOTAL,8252290,9878412374
321,madhya-pradesh,2019,1,indore,TOTAL,5731364,8462300131
322,madhya-pradesh,2019,1,sehore,TOTAL,1598108,1381467050
323,madhya-pradesh,2019,1,jabalpur,TOTAL,1489827,2066194878
324,madhya-pradesh,2019,1,gwalior,TOTAL,1342886,2088543078
325,madhya-pradesh,2019,1,dhar,TOTAL,976357,1063530759
326,madhya-pradesh,2019,1,ujjain,TOTAL,940607,1264261226
327,madhya-pradesh,2019,1,sagar,TOTAL,925998,1031788235
328,madhya-pradesh,2019,1,dewas,TOTAL,911351,1084348082
329,madhya-pradesh,2019,1,rewa,TOTAL,866533,1138882577
330,madhya-pradesh,2019,1,Bhopal,TOTAL,3626425,5068130944
331,madhya-pradesh,2019,1,Indore,TOTAL,1667463,2491269778
332,madhya-pradesh,2019,1,Indore,TOTAL,603742,795143251
333,madhya-pradesh,2019,1,Jabalpur,TOTAL,539450,804250137
334,madhya-pradesh,2019,1,Dewas,TOTAL,536017,660504208
335,madhya-pradesh,2019,1,Sehore,TOTAL,471656,384166428
336,madhya-pradesh,2019,1,Bhopal,TOTAL,435916,395194631
337,madhya-pradesh,2019,1,Indore,TOTAL,432653,720758844
338,madhya-pradesh,2019,1,,TOTAL,419303,316072420
339,madhya-pradesh,2019,1,Bhopal,TOTAL,389412,347672223
340,madhya-pradesh,2019,2,bhopal,TOTAL,12031142,17309015090
341,madhya-pradesh,2019,2,indore,TOTAL,8459734,14340814113
342,madhya-pradesh,2019,2,jabalpur,TOTAL,2003659,3365108021
343,madhya-pradesh,2019,2,gwalior,TOTAL,1264694,2419928141
344,madhya-pradesh,2019,2,sehore,TOTAL,1000398,1498323453
345,madhya-pradesh,2019,2,ujjain,TOTAL,869522,1520840061
346,madhya-pradesh,2019,2,sagar,TOTAL,758405,1228020791
347,madhya-pradesh,2019,2,hoshangabad,TOTAL,733352,1398321448
348,madhya-pradesh,2019,2,rewa,TOTAL,718741,1390495018
349,madhya-pradesh,2019,2,dewas,TOTAL,705805,1221413819
350,madhya-pradesh,2019,2,Bhopal,TOTAL,6704852,11443970357
351,madhya-pradesh,2019,2,Indore,TOTAL,4253651,7470815433
352,madhya-pradesh,2019,2,Jabalpur,TOTAL,1116887,1903950972
353,madhya-pradesh,2019,2,,TOTAL,597802,404946329
354,madhya-pradesh,2019,2,Indore,TOTAL,575129,873647635
355,madhya-pradesh,2019,2,Indore,TOTAL,497913,813285367
356,madhya-pradesh,2019,2,Bhopal,TOTAL,493951,475968874
357,madhya-pradesh,2019,2,Bhopal,TOTAL,475553,488470240
358,madhya-pradesh,2019,2,Hoshangabad,TOTAL,434348,771524186
359,madhya-pradesh,2019,2,Dewas,TOTAL,418034,723340186
360,madhya-pradesh,2018,3,bhopal,TOTAL,3157810,4500771533
361,madhya-pradesh,2018,3,indore,TOTAL,2082530,3633508421
362,madhya-pradesh,2018,3,sagar,TOTAL,792217,664927054
363,madhya-pradesh,2018,3,sehore,TOTAL,758026,813770551
364,madhya-pradesh,2018,3,gwalior,TOTAL,726317,1161920835
365,madhya-pradesh,2018,3,jabalpur,TOTAL,701227,958869249
366,madhya-pradesh,2018,3,rewa,TOTAL,566062,685929451
367,madhya-pradesh,2018,3,ujjain,TOTAL,498756,721272323
368,madhya-pradesh,2018,3,narsinghpur,TOTAL,426854,345889819
369,madhya-pradesh,2018,3,dhar,TOTAL,425936,570906796
370,madhya-pradesh,2018,3,Bhopal,TOTAL,1164035,1861753236
371,madhya-pradesh,2018,3,Sagar,TOTAL,323991,147624664
372,madhya-pradesh,2018,3,Indore,TOTAL,287900,482102101
373,madhya-pradesh,2018,3,Sehore,TOTAL,276731,246461342
374,madhya-pradesh,2018,3,Dewas,TOTAL,239696,348542009
375,madhya-pradesh,2018,3,Indore,TOTAL,239364,422167574
376,madhya-pradesh,2018,3,Narsinghpur,TOTAL,222326,95525543
377,madhya-pradesh,2018,3,Bhopal,TOTAL,218956,235907504
378,madhya-pradesh,2018,3,Rewa,TOTAL,215104,130056224
379,madhya-pradesh,2018,3,Bhopal,TOTAL,208570,241162283
380,madhya-pradesh,2018,4,bhopal,TOTAL,4226983,6249310700
381,madhya-pradesh,2018,4,indore,TOTAL,2826520,5075021922
382,madhya-pradesh,2018,4,gwalior,TOTAL,894712,1644666010
383,madhya-pradesh,2018,4,jabalpur,TOTAL,866243,1360238729
384,madhya-pradesh,2018,4,sehore,TOTAL,783146,1051788224
385,madhya-pradesh,2018,4,rewa,TOTAL,588836,933681137
386,madhya-pradesh,2018,4,ujjain,TOTAL,585638,981666410
387,madhya-pradesh,2018,4,sagar,TOTAL,573261,742271402
388,madhya-pradesh,2018,4,dhar,TOTAL,536104,820460181
389,madhya-pradesh,2018,4,dewas,TOTAL,501654,821092172
390,madhya-pradesh,2018,4,Bhopal,TOTAL,1500309,2552351600
391,madhya-pradesh,2018,4,Indore,TOTAL,343290,585006850
392,madhya-pradesh,2018,4,Indore,TOTAL,335785,608914775
